EZE00100082,17880120,TMAX,10,,,E,
EZE00100082,17880120,TMIN,-30,,,E,
ITE00100554,17880120,TMAX,46,,,E,
ITE00100554,17880120,TMIN,4,,,E,
EZE00100082,17880121,TMAX,-3,,,E,
EZE00100082,17880121,TMIN,-46,,,E,
ITE00100554,17880121,TMAX,20,,,E,
ITE00100554,17880121,TMIN,0,,,E,
EZE00100082,17880122,TMAX,18,,,E,
EZE00100082,17880122,TMIN,-36,,,E,
ITE00100554,17880122,TMAX,13,,,E,
ITE00100554,17880122,TMIN,-25,,,E,
EZE00100082,17880123,TMAX,33,,,E,
EZE00100082,17880123,TMIN,9,,,E,
ITE00100554,17880123,TMAX,38,,,E,
ITE00100554,17880123,TMIN,-25,,,E,
EZE00100082,17880124,TMAX,55,,,E,
EZE00100082,17880124,TMIN,28,,,E,
ITE00100554,17880124,TMAX,90,,,E,
ITE00100554,17880124,TMIN,20,,,E,
EZE00100082,17880125,TMAX,53,,,E,
EZE00100082,17880125,TMIN,45,,,E,
ITE00100554,17880125,TMAX,78,,,E,
ITE00100554,17880125,TMIN,3,,,E,
EZE00100082,17880126,TMAX,50,,,E,
EZE00100082,17880126,TMIN,17,,,E,
ITE00100554,17880126,TMAX,54,,,E,
ITE00100554,17880126,TMIN,4,,,E,
EZE00100082,17880127,TMAX,35,,,E,
EZE00100082,17880127,TMIN,11,,,E,
ITE00100554,17880127,TMAX,63,,,E,
ITE00100554,17880127,TMIN,29,,,E,
EZE00100082,17880128,TMAX,8,,,E,
EZE00100082,17880128,TMIN,-16,,,E,
ITE00100554,17880128,TMAX,63,,,E,
ITE00100554,17880128,TMIN,28,,,E,
EZE00100082,17880129,TMAX,14,,,E,
EZE00100082,17880129,TMIN,-9,,,E,
ITE00100554,17880129,TMAX,45,,,E,
ITE00100554,17880129,TMIN,0,,,E,
EZE00100082,17880130,TMAX,-9,,,E,
EZE00100082,17880130,TMIN,-21,,,E,
ITE00100554,17880130,TMAX,33,,,E,
ITE00100554,17880130,TMIN,8,,,E,
EZE00100082,17880131,TMAX,-18,,,E,
EZE00100082,17880131,TMIN,-40,,,E,
ITE00100554,17880131,TMAX,20,,,E,
ITE00100554,17880131,TMIN,0,,,E,
EZE00100082,17880201,TMAX,-20,,,E,
EZE00100082,17880201,TMIN,-55,,,E,
ITE00100554,17880201,TMAX,20,,,E,
ITE00100554,17880201,TMIN,-15,,,E,
EZE00100082,17880202,TMAX,12,,,E,
EZE00100082,17880202,TMIN,-33,,,E,
ITE00100554,17880202,TMAX,21,,,E,
ITE00100554,17880202,TMIN,4,,,E,
EZE00100082,17880203,TMAX,32,,,E,
EZE00100082,17880203,TMIN,-9,,,E,
ITE00100554,17880203,TMAX,25,,,E,
ITE00100554,17880203,TMIN,3,,,E,
EZE00100082,17880204,TMAX,37,,,E,
EZE00100082,17880204,TMIN,4,,,E,
ITE00100554,17880204,TMAX,34,,,E,
ITE00100554,17880204,TMIN,13,,,E,
EZE00100082,17880205,TMAX,31,,,E,
EZE00100082,17880205,TMIN,0,,,E,
ITE00100554,17880205,TMAX,50,,,E,
ITE00100554,17880205,TMIN,25,,,E,
EZE00100082,17880206,TMAX,75,,,E,
EZE00100082,17880206,TMIN,15,,,E,
ITE00100554,17880206,TMAX,79,,,E,
ITE00100554,17880206,TMIN,41,,,E,
EZE00100082,17880207,TMAX,71,,,E,
EZE00100082,17880207,TMIN,18,,,E,
ITE00100554,17880207,TMAX,59,,,E,
ITE00100554,17880207,TMIN,50,,,E,
EZE00100082,17880208,TMAX,23,,,E,
EZE00100082,17880208,TMIN,-15,,,E,
ITE00100554,17880208,TMAX,59,,,E,
ITE00100554,17880208,TMIN,46,,,E,
EZE00100082,17880209,TMAX,16,,,E,
EZE00100082,17880209,TMIN,-42,,,E,
ITE00100554,17880209,TMAX,63,,,E,
ITE00100554,17880209,TMIN,50,,,E,
EZE00100082,17880210,TMAX,26,,,E,
EZE00100082,17880210,TMIN,-17,,,E,
ITE00100554,17880210,TMAX,58,,,E,
ITE00100554,17880210,TMIN,41,,,E,
EZE00100082,17880211,TMAX,36,,,E,
EZE00100082,17880211,TMIN,-33,,,E,
ITE00100554,17880211,TMAX,59,,,E,
ITE00100554,17880211,TMIN,25,,,E,
EZE00100082,17880212,TMAX,6,,,E,
EZE00100082,17880212,TMIN,-54,,,E,
ITE00100554,17880212,TMAX,46,,,E,
ITE00100554,17880212,TMIN,13,,,E,
EZE00100082,17880213,TMAX,2,,,E,
EZE00100082,17880213,TMIN,-37,,,E,
ITE00100554,17880213,TMAX,46,,,E,
ITE00100554,17880213,TMIN,3,,,E,
EZE00100082,17880214,TMAX,12,,,E,
EZE00100082,17880214,TMIN,-47,,,E,
ITE00100554,17880214,TMAX,63,,,E,
ITE00100554,17880214,TMIN,13,,,E,
EZE00100082,17880215,TMAX,-38,,,E,
EZE00100082,17880215,TMIN,-62,,,E,
ITE00100554,17880215,TMAX,90,,,E,
ITE00100554,17880215,TMIN,13,,,E,
EZE00100082,17880216,TMAX,-23,,,E,
EZE00100082,17880216,TMIN,-71,,,E,
ITE00100554,17880216,TMAX,100,,,E,
ITE00100554,17880216,TMIN,13,,,E,
EZE00100082,17880217,TMAX,-21,,,E,
EZE00100082,17880217,TMIN,-53,,,E,
ITE00100554,17880217,TMAX,100,,,E,
ITE00100554,17880217,TMIN,45,,,E,
EZE00100082,17880218,TMAX,-53,,,E,
EZE00100082,17880218,TMIN,-75,,,E,
ITE00100554,17880218,TMAX,113,,,E,
ITE00100554,17880218,TMIN,25,,,E,
EZE00100082,17880219,TMAX,-40,,,E,
EZE00100082,17880219,TMIN,-86,,,E,
ITE00100554,17880219,TMAX,58,,,E,
ITE00100554,17880219,TMIN,29,,,E,
EZE00100082,17880220,TMAX,0,,,E,
EZE00100082,17880220,TMIN,-79,,,E,
ITE00100554,17880220,TMAX,44,,,E,
ITE00100554,17880220,TMIN,35,,,E,
EZE00100082,17880221,TMAX,47,,,E,
EZE00100082,17880221,TMIN,-21,,,E,
ITE00100554,17880221,TMAX,41,,,E,
ITE00100554,17880221,TMIN,40,,,E,
EZE00100082,17880222,TMAX,77,,,E,
EZE00100082,17880222,TMIN,23,,,E,
ITE00100554,17880222,TMAX,59,,,E,
ITE00100554,17880222,TMIN,25,,,E,
EZE00100082,17880223,TMAX,90,,,E,
EZE00100082,17880223,TMIN,15,,,E,
ITE00100554,17880223,TMAX,75,,,E,
ITE00100554,17880223,TMIN,25,,,E,
EZE00100082,17880224,TMAX,105,,,E,
EZE00100082,17880224,TMIN,61,,,E,
ITE00100554,17880224,TMAX,50,,,E,
ITE00100554,17880224,TMIN,50,,,E,
EZE00100082,17880225,TMAX,67,,,E,
EZE00100082,17880225,TMIN,45,,,E,
ITE00100554,17880225,TMAX,113,,,E,
ITE00100554,17880225,TMIN,53,,,E,
EZE00100082,17880226,TMAX,46,,,E,
EZE00100082,17880226,TMIN,28,,,E,
ITE00100554,17880226,TMAX,113,,,E,
ITE00100554,17880226,TMIN,41,,,E,
EZE00100082,17880227,TMAX,83,,,E,
EZE00100082,17880227,TMIN,22,,,E,
ITE00100554,17880227,TMAX,83,,,E,
ITE00100554,17880227,TMIN,71,,,E,
EZE00100082,17880228,TMAX,114,,,E,
EZE00100082,17880229,TMAX,97,,,E,
EZE00100082,17880228,TMIN,60,,,E,
EZE00100082,17880229,TMIN,49,,,E,
ITE00100554,17880228,TMAX,108,,,E,
ITE00100554,17880229,TMAX,113,,,E,
ITE00100554,17880228,TMIN,75,,,E,
ITE00100554,17880229,TMIN,75,,,E,
EZE00100082,17880301,TMAX,82,,,E,
EZE00100082,17880301,TMIN,38,,,E,
ITE00100554,17880301,TMAX,100,,,E,
ITE00100554,17880301,TMIN,96,,,E,
EZE00100082,17880302,TMAX,92,,,E,
EZE00100082,17880302,TMIN,53,,,E,
ITE00100554,17880302,TMAX,100,,,E,
ITE00100554,17880302,TMIN,79,,,E,
EZE00100082,17880303,TMAX,53,,,E,
EZE00100082,17880303,TMIN,-14,,,E,
ITE00100554,17880303,TMAX,113,,,E,
ITE00100554,17880303,TMIN,38,,,E,
EZE00100082,17880304,TMAX,30,,,E,
EZE00100082,17880304,TMIN,-33,,,E,
ITE00100554,17880304,TMAX,113,,,E,
ITE00100554,17880304,TMIN,50,,,E,
EZE00100082,17880305,TMAX,15,,,E,
EZE00100082,17880305,TMIN,-15,,,E,
ITE00100554,17880305,TMAX,100,,,E,
ITE00100554,17880305,TMIN,46,,,E,
EZE00100082,17880306,TMAX,53,,,E,
EZE00100082,17880306,TMIN,-23,,,E,
ITE00100554,17880306,TMAX,75,,,E,
ITE00100554,17880306,TMIN,50,,,E,
EZE00100082,17880307,TMAX,46,,,E,
EZE00100082,17880307,TMIN,-14,,,E,
ITE00100554,17880307,TMAX,113,,,E,
ITE00100554,17880307,TMIN,33,,,E,
EZE00100082,17880308,TMAX,45,,,E,
EZE00100082,17880308,TMIN,3,,,E,
ITE00100554,17880308,TMAX,113,,,E,
ITE00100554,17880308,TMIN,63,,,E,
EZE00100082,17880309,TMAX,94,,,E,
EZE00100082,17880309,TMIN,14,,,E,
ITE00100554,17880309,TMAX,128,,,E,
ITE00100554,17880309,TMIN,79,,,E,
EZE00100082,17880310,TMAX,28,,,E,
EZE00100082,17880310,TMIN,3,,,E,
ITE00100554,17880310,TMAX,128,,,E,
ITE00100554,17880310,TMIN,58,,,E,
EZE00100082,17880311,TMAX,12,,,E,
EZE00100082,17880311,TMIN,-12,,,E,
ITE00100554,17880311,TMAX,128,,,E,
ITE00100554,17880311,TMIN,90,,,E,
EZE00100082,17880312,TMAX,25,,,E,
EZE00100082,17880312,TMIN,-8,,,E,
ITE00100554,17880312,TMAX,140,,,E,
ITE00100554,17880312,TMIN,81,,,E,
EZE00100082,17880313,TMAX,30,,,E,
EZE00100082,17880313,TMIN,-4,,,E,
ITE00100554,17880313,TMAX,145,,,E,
ITE00100554,17880313,TMIN,65,,,E,
EZE00100082,17880314,TMAX,36,,,E,
EZE00100082,17880314,TMIN,-16,,,E,
ITE00100554,17880314,TMAX,134,,,E,
ITE00100554,17880314,TMIN,88,,,E,
EZE00100082,17880315,TMAX,16,,,E,
EZE00100082,17880315,TMIN,-6,,,E,
ITE00100554,17880315,TMAX,125,,,E,
ITE00100554,17880315,TMIN,103,,,E,
EZE00100082,17880316,TMAX,11,,,E,
EZE00100082,17880316,TMIN,-23,,,E,
ITE00100554,17880316,TMAX,146,,,E,
ITE00100554,17880316,TMIN,96,,,E,
EZE00100082,17880317,TMAX,17,,,E,
EZE00100082,17880317,TMIN,-16,,,E,
ITE00100554,17880317,TMAX,144,,,E,
ITE00100554,17880317,TMIN,103,,,E,
EZE00100082,17880318,TMAX,48,,,E,
EZE00100082,17880318,TMIN,-3,,,E,
ITE00100554,17880318,TMAX,128,,,E,
ITE00100554,17880318,TMIN,103,,,E,
EZE00100082,17880319,TMAX,65,,,E,
EZE00100082,17880319,TMIN,28,,,E,
ITE00100554,17880319,TMAX,153,,,E,
ITE00100554,17880319,TMIN,78,,,E,
EZE00100082,17880320,TMAX,28,,,E,
EZE00100082,17880320,TMIN,6,,,E,
ITE00100554,17880320,TMAX,159,,,E,
ITE00100554,17880320,TMIN,90,,,E,
EZE00100082,17880321,TMAX,60,,,E,
EZE00100082,17880321,TMIN,14,,,E,
ITE00100554,17880321,TMAX,165,,,E,
ITE00100554,17880321,TMIN,90,,,E,
EZE00100082,17880322,TMAX,102,,,E,
EZE00100082,17880322,TMIN,12,,,E,
ITE00100554,17880322,TMAX,128,,,E,
ITE00100554,17880322,TMIN,106,,,E,
EZE00100082,17880323,TMAX,90,,,E,
EZE00100082,17880323,TMIN,33,,,E,
ITE00100554,17880323,TMAX,138,,,E,
ITE00100554,17880323,TMIN,123,,,E,
EZE00100082,17880324,TMAX,104,,,E,
EZE00100082,17880324,TMIN,39,,,E,
ITE00100554,17880324,TMAX,150,,,E,
ITE00100554,17880324,TMIN,113,,,E,
EZE00100082,17880325,TMAX,107,,,E,
EZE00100082,17880325,TMIN,23,,,E,
ITE00100554,17880325,TMAX,134,,,E,
ITE00100554,17880325,TMIN,103,,,E,
EZE00100082,17880326,TMAX,127,,,E,
EZE00100082,17880326,TMIN,27,,,E,
ITE00100554,17880326,TMAX,134,,,E,
ITE00100554,17880326,TMIN,116,,,E,
EZE00100082,17880327,TMAX,114,,,E,
EZE00100082,17880327,TMIN,41,,,E,
ITE00100554,17880327,TMAX,131,,,E,
ITE00100554,17880327,TMIN,108,,,E,
EZE00100082,17880328,TMAX,125,,,E,
EZE00100082,17880328,TMIN,68,,,E,
ITE00100554,17880328,TMAX,138,,,E,
ITE00100554,17880328,TMIN,104,,,E,
EZE00100082,17880329,TMAX,137,,,E,
EZE00100082,17880329,TMIN,75,,,E,
ITE00100554,17880329,TMAX,156,,,E,
ITE00100554,17880329,TMIN,103,,,E,
EZE00100082,17880330,TMAX,155,,,E,
EZE00100082,17880330,TMIN,52,,,E,
ITE00100554,17880330,TMAX,163,,,E,
ITE00100554,17880330,TMIN,113,,,E,
EZE00100082,17880331,TMAX,160,,,E,
EZE00100082,17880331,TMIN,68,,,E,
ITE00100554,17880331,TMAX,163,,,E,
ITE00100554,17880331,TMIN,94,,,E,
EZE00100082,17880401,TMAX,142,,,E,
EZE00100082,17880401,TMIN,94,,,E,
ITE00100554,17880401,TMAX,179,,,E,
ITE00100554,17880401,TMIN,96,,,E,
EZE00100082,17880402,TMAX,107,,,E,
EZE00100082,17880402,TMIN,76,,,E,
ITE00100554,17880402,TMAX,163,,,E,
ITE00100554,17880402,TMIN,109,,,E,
EZE00100082,17880403,TMAX,134,,,E,
EZE00100082,17880403,TMIN,72,,,E,
ITE00100554,17880403,TMAX,188,,,E,
ITE00100554,17880403,TMIN,88,,,E,
EZE00100082,17880404,TMAX,120,,,E,
EZE00100082,17880404,TMIN,50,,,E,
ITE00100554,17880404,TMAX,150,,,E,
ITE00100554,17880404,TMIN,103,,,E,
EZE00100082,17880405,TMAX,93,,,E,
EZE00100082,17880405,TMIN,28,,,E,
ITE00100554,17880405,TMAX,100,,,E,
ITE00100554,17880405,TMIN,75,,,E,
EZE00100082,17880406,TMAX,76,,,E,
EZE00100082,17880406,TMIN,33,,,E,
ITE00100554,17880406,TMAX,116,,,E,
ITE00100554,17880406,TMIN,50,,,E,
EZE00100082,17880407,TMAX,88,,,E,
EZE00100082,17880407,TMIN,40,,,E,
ITE00100554,17880407,TMAX,129,,,E,
ITE00100554,17880407,TMIN,38,,,E,
EZE00100082,17880408,TMAX,84,,,E,
EZE00100082,17880408,TMIN,44,,,E,
ITE00100554,17880408,TMAX,154,,,E,
ITE00100554,17880408,TMIN,65,,,E,
EZE00100082,17880409,TMAX,133,,,E,
EZE00100082,17880409,TMIN,75,,,E,
ITE00100554,17880409,TMAX,158,,,E,
ITE00100554,17880409,TMIN,90,,,E,
EZE00100082,17880410,TMAX,133,,,E,
EZE00100082,17880410,TMIN,69,,,E,
ITE00100554,17880410,TMAX,166,,,E,
ITE00100554,17880410,TMIN,90,,,E,
EZE00100082,17880411,TMAX,174,,,E,
EZE00100082,17880411,TMIN,60,,,E,
ITE00100554,17880411,TMAX,178,,,E,
ITE00100554,17880411,TMIN,100,,,E,
EZE00100082,17880412,TMAX,173,,,E,
EZE00100082,17880412,TMIN,80,,,E,
ITE00100554,17880412,TMAX,188,,,E,
ITE00100554,17880412,TMIN,110,,,E,
EZE00100082,17880413,TMAX,133,,,E,
EZE00100082,17880413,TMIN,76,,,E,
ITE00100554,17880413,TMAX,200,,,E,
ITE00100554,17880413,TMIN,113,,,E,
EZE00100082,17880414,TMAX,141,,,E,
EZE00100082,17880414,TMIN,49,,,E,
ITE00100554,17880414,TMAX,200,,,E,
ITE00100554,17880414,TMIN,116,,,E,
EZE00100082,17880415,TMAX,140,,,E,
EZE00100082,17880415,TMIN,62,,,E,
ITE00100554,17880415,TMAX,190,,,E,
ITE00100554,17880415,TMIN,115,,,E,
EZE00100082,17880416,TMAX,62,,,E,
EZE00100082,17880416,TMIN,32,,,E,
ITE00100554,17880416,TMAX,200,,,E,
ITE00100554,17880416,TMIN,100,,,E,
EZE00100082,17880417,TMAX,88,,,E,
EZE00100082,17880417,TMIN,26,,,E,
ITE00100554,17880417,TMAX,181,,,E,
ITE00100554,17880417,TMIN,119,,,E,
EZE00100082,17880418,TMAX,135,,,E,
EZE00100082,17880418,TMIN,61,,,E,
ITE00100554,17880418,TMAX,156,,,E,
ITE00100554,17880418,TMIN,116,,,E,
EZE00100082,17880419,TMAX,167,,,E,
EZE00100082,17880419,TMIN,77,,,E,
ITE00100554,17880419,TMAX,188,,,E,
ITE00100554,17880419,TMIN,113,,,E,
EZE00100082,17880420,TMAX,164,,,E,
EZE00100082,17880420,TMIN,109,,,E,
ITE00100554,17880420,TMAX,213,,,E,
ITE00100554,17880420,TMIN,119,,,E,
EZE00100082,17880421,TMAX,180,,,E,
EZE00100082,17880421,TMIN,92,,,E,
ITE00100554,17880421,TMAX,221,,,E,
ITE00100554,17880421,TMIN,133,,,E,
EZE00100082,17880422,TMAX,194,,,E,
EZE00100082,17880422,TMIN,111,,,E,
ITE00100554,17880422,TMAX,228,,,E,
ITE00100554,17880422,TMIN,146,,I,E,
EZE00100082,17880423,TMAX,145,,,E,
EZE00100082,17880423,TMIN,93,,,E,
ITE00100554,17880423,TMAX,113,,I,E,
ITE00100554,17880423,TMIN,100,,,E,
EZE00100082,17880424,TMAX,165,,,E,
EZE00100082,17880424,TMIN,74,,,E,
ITE00100554,17880424,TMAX,175,,,E,
ITE00100554,17880424,TMIN,86,,,E,
EZE00100082,17880425,TMAX,156,,,E,
EZE00100082,17880425,TMIN,80,,,E,
ITE00100554,17880425,TMAX,200,,,E,
ITE00100554,17880425,TMIN,104,,,E,
EZE00100082,17880426,TMAX,136,,,E,
EZE00100082,17880426,TMIN,77,,,E,
ITE00100554,17880426,TMAX,213,,,E,
ITE00100554,17880426,TMIN,124,,,E,
EZE00100082,17880427,TMAX,125,,,E,
EZE00100082,17880427,TMIN,74,,,E,
ITE00100554,17880427,TMAX,204,,,E,
ITE00100554,17880427,TMIN,119,,,E,
EZE00100082,17880428,TMAX,143,,,E,
EZE00100082,17880428,TMIN,86,,,E,
ITE00100554,17880428,TMAX,215,,,E,
ITE00100554,17880428,TMIN,141,,,E,
EZE00100082,17880429,TMAX,185,,,E,
EZE00100082,17880429,TMIN,89,,,E,
ITE00100554,17880429,TMAX,203,,,E,
ITE00100554,17880429,TMIN,150,,,E,
EZE00100082,17880430,TMAX,230,,,E,
EZE00100082,17880430,TMIN,86,,,E,
ITE00100554,17880430,TMAX,203,,,E,
ITE00100554,17880430,TMIN,150,,,E,
EZE00100082,17880501,TMAX,188,,,E,
EZE00100082,17880501,TMIN,91,,,E,
ITE00100554,17880501,TMAX,213,,,E,
ITE00100554,17880501,TMIN,154,,,E,
EZE00100082,17880502,TMAX,197,,,E,
EZE00100082,17880502,TMIN,97,,,E,
ITE00100554,17880502,TMAX,206,,,E,
ITE00100554,17880502,TMIN,156,,,E,
EZE00100082,17880503,TMAX,217,,,E,
EZE00100082,17880503,TMIN,99,,,E,
ITE00100554,17880503,TMAX,213,,,E,
ITE00100554,17880503,TMIN,131,,,E,
EZE00100082,17880504,TMAX,138,,,E,
EZE00100082,17880504,TMIN,74,,,E,
ITE00100554,17880504,TMAX,228,,,E,
ITE00100554,17880504,TMIN,150,,,E,
EZE00100082,17880505,TMAX,120,,,E,
EZE00100082,17880505,TMIN,36,,,E,
ITE00100554,17880505,TMAX,213,,,E,
ITE00100554,17880505,TMIN,140,,,E,
EZE00100082,17880506,TMAX,168,,,E,
EZE00100082,17880506,TMIN,52,,,E,
ITE00100554,17880506,TMAX,213,,,E,
ITE00100554,17880506,TMIN,146,,,E,
EZE00100082,17880507,TMAX,207,,,E,
EZE00100082,17880507,TMIN,62,,,E,
ITE00100554,17880507,TMAX,219,,,E,
ITE00100554,17880507,TMIN,156,,,E,
EZE00100082,17880508,TMAX,192,,,E,
EZE00100082,17880508,TMIN,136,,,E,
ITE00100554,17880508,TMAX,231,,,E,
ITE00100554,17880508,TMIN,169,,,E,
EZE00100082,17880509,TMAX,202,,,E,
EZE00100082,17880509,TMIN,128,,,E,
ITE00100554,17880509,TMAX,231,,,E,
ITE00100554,17880509,TMIN,175,,,E,
EZE00100082,17880510,TMAX,182,,,E,
EZE00100082,17880510,TMIN,119,,,E,
ITE00100554,17880510,TMAX,231,,,E,
ITE00100554,17880510,TMIN,169,,,E,
EZE00100082,17880511,TMAX,125,,,E,
EZE00100082,17880511,TMIN,85,,,E,
ITE00100554,17880511,TMAX,250,,,E,
ITE00100554,17880511,TMIN,169,,,E,
EZE00100082,17880512,TMAX,92,,,E,
EZE00100082,17880512,TMIN,74,,,E,
ITE00100554,17880512,TMAX,254,,,E,
ITE00100554,17880512,TMIN,165,,,E,
EZE00100082,17880513,TMAX,110,,,E,
EZE00100082,17880513,TMIN,63,,,E,
ITE00100554,17880513,TMAX,203,,,E,
ITE00100554,17880513,TMIN,178,,I,E,
EZE00100082,17880514,TMAX,115,,,E,
EZE00100082,17880514,TMIN,55,,,E,
ITE00100554,17880514,TMAX,153,,I,E,
ITE00100554,17880514,TMIN,125,,,E,
EZE00100082,17880515,TMAX,135,,,E,
EZE00100082,17880515,TMIN,80,,,E,
ITE00100554,17880515,TMAX,150,,,E,
ITE00100554,17880515,TMIN,103,,,E,
EZE00100082,17880516,TMAX,187,,,E,
EZE00100082,17880516,TMIN,79,,,E,
ITE00100554,17880516,TMAX,153,,,E,
ITE00100554,17880516,TMIN,128,,,E,
EZE00100082,17880517,TMAX,205,,,E,
EZE00100082,17880517,TMIN,100,,,E,
ITE00100554,17880517,TMAX,188,,,E,
ITE00100554,17880517,TMIN,128,,,E,
EZE00100082,17880518,TMAX,224,,,E,
EZE00100082,17880518,TMIN,120,,,E,
ITE00100554,17880518,TMAX,238,,,E,
ITE00100554,17880518,TMIN,153,,,E,
EZE00100082,17880519,TMAX,213,,,E,
EZE00100082,17880519,TMIN,130,,,E,
ITE00100554,17880519,TMAX,175,,,E,
ITE00100554,17880519,TMIN,140,,,E,
EZE00100082,17880520,TMAX,175,,,E,
EZE00100082,17880520,TMIN,111,,,E,
ITE00100554,17880520,TMAX,204,,,E,
ITE00100554,17880520,TMIN,138,,,E,
EZE00100082,17880521,TMAX,191,,,E,
EZE00100082,17880521,TMIN,84,,,E,
ITE00100554,17880521,TMAX,215,,,E,
ITE00100554,17880521,TMIN,153,,,E,
EZE00100082,17880522,TMAX,184,,,E,
EZE00100082,17880522,TMIN,107,,,E,
ITE00100554,17880522,TMAX,215,,,E,
ITE00100554,17880522,TMIN,153,,,E,
EZE00100082,17880523,TMAX,236,,,E,
EZE00100082,17880523,TMIN,114,,,E,
ITE00100554,17880523,TMAX,230,,,E,
ITE00100554,17880523,TMIN,155,,,E,
EZE00100082,17880524,TMAX,253,,,E,
EZE00100082,17880524,TMIN,160,,,E,
ITE00100554,17880524,TMAX,237,,,E,
ITE00100554,17880524,TMIN,155,,,E,
EZE00100082,17880525,TMAX,276,,,E,
EZE00100082,17880525,TMIN,154,,,E,
ITE00100554,17880525,TMAX,239,,,E,
ITE00100554,17880525,TMIN,177,,,E,
EZE00100082,17880526,TMAX,286,,,E,
EZE00100082,17880526,TMIN,153,,,E,
ITE00100554,17880526,TMAX,250,,,E,
ITE00100554,17880526,TMIN,198,,,E,
EZE00100082,17880527,TMAX,281,,,E,
EZE00100082,17880527,TMIN,168,,,E,
ITE00100554,17880527,TMAX,250,,,E,
ITE00100554,17880527,TMIN,200,,,E,
EZE00100082,17880528,TMAX,296,,,E,
EZE00100082,17880528,TMIN,170,,,E,
ITE00100554,17880528,TMAX,263,,,E,
ITE00100554,17880528,TMIN,219,,,E,
EZE00100082,17880529,TMAX,284,,,E,
EZE00100082,17880529,TMIN,177,,,E,
ITE00100554,17880529,TMAX,263,,,E,
ITE00100554,17880529,TMIN,215,,,E,
EZE00100082,17880530,TMAX,252,,,E,
EZE00100082,17880530,TMIN,178,,,E,
ITE00100554,17880530,TMAX,244,,,E,
ITE00100554,17880530,TMIN,215,,,E,
EZE00100082,17880531,TMAX,243,,,E,
EZE00100082,17880531,TMIN,170,,,E,
